tweet,rating,label
"Booth 500, @nvidia : hear about Improving Animation Performance using GPU Acceleration in #Maya2016 #SIGGRAPH2015 http://t.co/i8uCUSqxw3",1,Positive
"@AMD why should i spend ~$700 on a Fury X over @nvidia 980 for $500, which has much a higher benchmark.",1,Positive
"@AMD why should i spend ~$700 on a Fury X over @nvidia 980 for $500, which has much a higher benchmark.",2,Positive
"@MSI has teamed up with @Intel, @NVIDIA, @HyperX, and Cooler Master to bring you Best GAMING System Build Giveaway http://t.co/miOaGEvHh8",2,Positive
#NVIDIA Announces New #DesignWorks Tool Set For Designers @NVIDIA #Siggreaph2015 http://t.co/Tpwjv8szdL http://t.co/u9ZnsaAp89,2,Positive
"Damn @TEAMEVGA @nvidia My 960 GTX 4gb FTW Passmark Score!!! 6,957, vs Average 5,981!  Dats Crazy Fast YO!! http://t.co/a6eABtkV81",82,Positive
"Damn @TEAMEVGA @nvidia My 960 GTX 4gb FTW Passmark Score!!! 6,957, vs Average 5,981!  Dats Crazy Fast YO!! http://t.co/a6eABtkV81",65,Excited
"Damn @TEAMEVGA @nvidia My 960 GTX 4gb FTW Passmark Score!!! 6,957, vs Average 5,981!  Dats Crazy Fast YO!! http://t.co/a6eABtkV81",78,Excited
"Damn @TEAMEVGA @nvidia My 960 GTX 4gb FTW Passmark Score!!! 6,957, vs Average 5,981!  Dats Crazy Fast YO!! http://t.co/a6eABtkV81",82,Excited
"@dehache786 @Nvidia GTX980, and I LOVE it.",57,Positive
"@scottjohnson @nvidia a card lord Zeus would approve, I will get the 970. Not rolling in the podcasting bucks like sir Johnson ;)",15,Positive
"@jerzy1711, you are the winner! stop by @NVIDIA to get your prize!",6,Positive
"@jerzy1711, you are the winner! stop by @NVIDIA to get your prize!",22,Excited
Toy of the day. #NVIDIA @nvidia #gaming http://t.co/0BofVOhwR7,7,Positive
"@nvidia right one,  the metal is all wrong,  doesn't reflect light right",17,Negative
"@nvidia right one,  the metal is all wrong,  doesn't reflect light right",25,Negative
@RocketLeague @NVIDIAGeForce Turns out it was an nvidia problem. Will tweet at @nvidia,11,Negative
"@nvidia @NVIDIAGeForce @bburke_nvidia Using Win 10 GTX 970 353.62 drivers, plugged in 3D monitor with 3D disabled 1/2 http://t.co/4wcvlgNf7D",2,Positive
@nvidia @NVIDIAGeForce @bburke_nvidia 2/2 issue in multiple games. Turns out nvidia CP enable stereoscopic 3D when new monitor plugged in,4,Positive
@nvidia @googleresearch wow! Self driving cars are going to blow human drivers out of the water.,41,Positive
Wish @nvidia cared more about linux. k2000m hasn't worked properly (or at all) for three years. #nvidia #linux,51,Negative
"980ti came in!
https://t.co/x0JG1poWau
@nvidia",49,Positive
"980ti came in!
https://t.co/x0JG1poWau
@nvidia",30,Excited
Our talk for @nvidia Best of GTC - everything you ever wanted to know on Iray+ for @Adsk3dsMax #SIGGRAPH2015 http://t.co/1Wm75zKcsN,5,Positive
"A force to be reckoned with, introducing the new #ThinkPSeries with @Intel &amp; @nvidia: http://t.co/TbJ6fKDEEb http://t.co/Dy59xq0odB",2,Positive
Too long to tweet. SOS! @nvidia #nvidia #gpu http://t.co/NJPqz1NKfa,54,Negative
â€œ@RtoVR @NVIDIA 'DesignWorks VR' http://t.co/lCrRduLnFS http://t.co/WKH6EsKMA3â€ù We absolutely cannot wait to start using this in realtime VR,52,Positive
â€œ@RtoVR @NVIDIA 'DesignWorks VR' http://t.co/lCrRduLnFS http://t.co/WKH6EsKMA3â€ù We absolutely cannot wait to start using this in realtime VR,73,Excited
â€œ@RtoVR @NVIDIA 'DesignWorks VR' http://t.co/lCrRduLnFS http://t.co/WKH6EsKMA3â€ù We absolutely cannot wait to start using this in realtime VR,86,Excited
@ubuntu are finally to take care of @nvidia ! Can't wait https://t.co/kXzRlWh39e,72,Positive
@ubuntu are finally to take care of @nvidia ! Can't wait https://t.co/kXzRlWh39e,55,Excited
@ubuntu are finally to take care of @nvidia ! Can't wait https://t.co/kXzRlWh39e,66,Excited
"@pcdev Aight the confirmation is much appreciated, I was bummed that we didn't get to see you on the stream! At @nvidia booth I suppose?",13,Positive
"@nvidia - growth achieved thru integrating ""the intellectual property of things"" for automotive sector.",38,Positive
"@Revvven Yep.
This is literally flawless timing.
Thank you based @nvidia lmao!",88,Positive
@Revved Yo @nvidia with the Tactical Espionage Free Games they somehow know I am talking about/addicted to/addicting to other people to lol!,15,Positive
SLI for #Oculus has moved from concept to Alpha @nvidia #SIGGRAPH2015 http://t.co/M15afki8Xm,3,Positive
New shield tablet showed up today! Less than 2 weeks since I sent the recall in.  Nice! @nvidia,4,Positive
"Dear @nvidia, can you please release the Shield Android TV in Europe asap? This US first shit has to stop. Yours truly, Zabo.",57,Negative
"Dear @nvidia, can you please release the Shield Android TV in Europe asap? This US first shit has to stop. Yours truly, Zabo.",65,Angry
@nvidia shield tablet 2 is coming soon ?,2,Positive
@Allegorithmic @nvidia with existing BRDF support (Schlick Fresnel/GGX gloss) ? Or just phong ?,4,Positive
@nvidia I have a @Dell Vostro 3700 and my display driver is a GT 330M. Is there an update that would allow me to get #Windows10?,2,Positive
Last tweet from my @nvidiashield tablet... Got the new one today.  Glad @nvidia is smart enough to issue recalls when needed.,18,Positive
@NVIDIA Launches DesignWorks VR at SIGGRAPH #VirtualReality http://t.co/8Z7oF8ymjX,1,Positive
@GranitoLife @nvidia yes ;),31,Positive
"@NVIDIA Launches Quadro M4000, M5000 8GB Pro GPUs #VirtualReality http://t.co/gSPhiBzqcs",3,Positive
@Microsoft @nvidia @NVIDIAGeForce the automatic windows 10 nvidia driver update for the GTX 970 wrecked my gaming performance. I am upset,80,Negative
@Microsoft @nvidia @NVIDIAGeForce the automatic windows 10 nvidia driver update for the GTX 970 wrecked my gaming performance. I am upset,36,Angry
nvidia can you please TLS encrypt your driver downloads? @nvidia @NVIDIAGeForce,5,Negative
Awesome! My replacement #Shield is being shipped out! Thanks @nvidia!,66,Positive
Awesome! My replacement #Shield is being shipped out! Thanks @nvidia!,80,Positive
Awesome! My replacement #Shield is being shipped out! Thanks @nvidia!,74,Positive
"It doesn't help that ""Windows cannot confirm the identity of this driver author"" either. @nvidia",74,Negative
".@nvidia's G-Sync dominates @amd's FreeSync in side-by-side blind testing $AMD, $NVDA, http://t.co/zW1Oqr3tt5 http://t.co/mXVh3xmoNP",89,Positive
".@nvidia's G-Sync dominates @amd's FreeSync in side-by-side blind testing $AMD, $NVDA, http://t.co/I2ZPcJmaAi http://t.co/AVh3xlwuqC",88,Positive
@AMDRadeon this update better fix my random HARD crash. I'm about to throw my crossfire setup out for @nvidia if this doesnt stop.,87,Negative
@AMDRadeon this update better fix my random HARD crash. I'm about to throw my crossfire setup out for @nvidia if this doesnt stop.,100,Negative
@AMDRadeon this update better fix my random HARD crash. I'm about to throw my crossfire setup out for @nvidia if this doesnt stop.,73,Angry
@omgubuntu @Ubuntu It would be awesome if this was done to get the latest @nvidia drivers on Ubuntu. http://t.co/SBWLvZDY47,36,Positive
"So fed up with @nvidia geforce experience memory leaks, dont make me GET AN AMD CARD, I""LL DO IT AT THIS RATE",100,Negative
"So fed up with @nvidia geforce experience memory leaks, dont make me GET AN AMD CARD, I""LL DO IT AT THIS RATE",100,Angry
@ImJoeYK @FractalDesignNA How old is the laptop? I had to force install a vista driver to get the @NVidia stuff to work in the laptop.,1,Positive
@Treyarch @nvidia bby,42,Positive
@ImJoeYK @FractalDesignNA @NVidia it was super slow before I did that.,21,Negative
Ubuntu Devs Finally Thinking of How to Offer Latest Nvidia Drivers http://t.co/pzcuWQwARS @ubuntu @nvidia,3,Positive
Ubuntu Devs Finally Thinking of How to Offer Latest Nvidia Drivers http://t.co/UFyTKiD0DT @ubuntu @nvidia,3,Positive
Ubuntu Devs Finally Thinking of How to Offer Latest Nvidia Drivers http://t.co/KQj3C5KS0D @ubuntu @nvidia,1,Positive
@nvidia what number can I call in the Netherlands to get replacement nVidia Shield? Number provided on the support page has 11 instead of 10,4,Negative
@3DS_FashionLab @Dassault3DS @4N_PARIS @nvidia @siggraph â€¢ Does it earn my #AstroVogue Approval?,2,Positive
@TimGNorman Indeed. Hopefully @nvidia get with the program and offer a fixed framerate option at some point.,29,Negative
Check out how #deeplearning is being applied to geospatial intelligence in a webinar from @NVIDIA next week:â€_https://t.co/w8OzQCVtLK,6,Positive
#NVIDIA prepares a new possible flagship 990M Mobile GPU http://t.co/0FeIZWKX5b @nvidia,35,Positive
#NVIDIA prepares a new possible flagship 990M Mobile GPU http://t.co/cHALAQanRh @nvidia,37,Positive
I am getting a new tablet from @nvidia!!!OMGGG,66,Positive
I am getting a new tablet from @nvidia!!!OMGGG,100,Excited
YEET @Nvidia ! !!!NEW TABLETT http://t.co/dznkSG2Kgg,100,Excited
YEET @Nvidia ! !!!NEW TABLETT http://t.co/dznkSG2Kgg,68,Positive
"@Wilsontan23YT @nvidia wtf, fuck samsung, I better buy nvidia instead of this shit korean product",100,Negative
"@Wilsontan23YT @nvidia wtf, fuck samsung, I better buy nvidia instead of this shit korean product",100,Angry
@Wilsontan23YT @nvidia Your Tablet Will Be Burn,59,Negative
@CaptainKenji17 @nvidia how to backup all my stuff?..My texture packs..,2,Positive
@AZ00Z_XD @nvidia u didt tell me;/,36,Negative
@AZ00Z_XD @nvidia u didt tell me;/,20,Negative
@Wilsontan23YT @nvidia Well I Will Wait For Buy This Amazing Device,49,Excited
@Wilsontan23YT @nvidia Well I Will Wait For Buy This Amazing Device,68,Positive
@Wilsontan23YT @nvidia Sorry â˜º,31,Positive
@shohebh1000 @CaptainKenji17 @nvidia ik but clash of clans?..,14,Negative
@Wilsontan23YT @shohebh1000 @nvidia trash cock u dont play that kid game,100,Negative
@Wilsontan23YT @nvidia why? Cuz you suck?,100,Negative
Great article by @patrickmoorhead @forbes @nvidia #DesignWorks Suite #SIGGRAPH2015 http://t.co/ogE4UGx1H0 DWBlog: https://t.co/kf7UIN3mgL,31,Positive
@Coder_G @nvidia I have to send it back,25,Negative
"@Wilsontan23YT @nvidia yes cuz the battery might explode so Please be carefull, I wanna meet you someday :P",61,Negative
@Wilsontan23YT @nvidia Wuts?? U don't know about it?? Seriously??,55,Negative
@Wilsontan23YT @nvidia noooo Im fetting a Tab S loo,2,Positive
"@Wilsontan23YT @nvidia It's because of the Perfotmance, too much heat caused by the processors of your Nvidia Shield and might Explode Boom!",46,Negative
"@Wilsontan23YT @nvidia It's because of the Perfotmance, too much heat caused by the processors of your Nvidia Shield and might Explode Boom!",68,Negative
@twt_malaysia I agree @myintel and @nvidia is the way to go,54,Positive
@nvidia have you ever thought of using the full power your entire GRID tower to run a single proprietary game u made? Just to show off?,18,Positive
"@NVIDIATesla K40, a kind donation from @nvidia to develop @GPUComputing applications to antibiotic design.",51,Positive
"New Quadro M4000, M5000 Professional Graphics Cards come from #NVIDIA http://t.co/IymDGEftvJ @nvidia http://t.co/IYZEBdecYl",70,Positive
4-0 Arena run in #Hearthstone before my @nvidia drivers crashed and cost me a game. Spiral to 5-3. Fix your drivers or lose a customer.,100,Negative
4-0 Arena run in #Hearthstone before my @nvidia drivers crashed and cost me a game. Spiral to 5-3. Fix your drivers or lose a customer.,28,Angry
That is not good. @tyronehooge @nvidia @NVIDIAGeForce email details to bburke@nvidia.com  I'll have customer car ping you.  @ManuelGuzman,32,Negative
@nvidia Can you tell us any progress on batman arkham knight please? It's all so quite.,13,Positive
@nvidia Can you tell us any progress on batman arkham knight please? It's all so quite.,4,Negative
The secrets behind @NVIDIA's new Real or Rendered tech http://t.co/U0n0zwU79v,2,Positive
"Partnering with @NVIDIA - we are offering #CUDA #training in #Montreal from Oct 20-23; don't miss out, register today http://t.co/WJKRXUFdCO",7,Positive
"Love @nvidiashield values &amp; morals. I wish Ford would adopt attitude.  @inc5000 @Ford @nvidia 
http://t.co/U7xlei80XY http://t.co/fUwOZJHBGz",58,Positive
"Love @nvidiashield values &amp; morals. I wish Ford would adopt attitude.  @inc5000 @Ford @nvidia 
http://t.co/U7xlei80XY http://t.co/fUwOZJHBGz",21,Negative
"Interested in #OpenPOWERâ€™s latest moves? @InsideHPC outlines @IBM, @NVIDIA &amp; @MellanoxTechâ€™s work to enhance HPC http://t.co/Gp5rRx0PL8",1,Positive
".@nvidia announces product rendering DesignWorks, #VR option included: http://t.co/k83K43vh4d http://t.co/Jx3NE808iu http://t.co/Fs7nJurx8a",1,Positive
"https://t.co/QGPC79z6BR
@nvidia #DeepLearning course",2,Positive
Has anyone measured the performance impact of #Windows10's @Xbox #GameDVR vs @nvidia #ShadowPlay?,2,Positive
In the @nvidia VR room at #SIGGRAPH2015 http://t.co/pmJm1aysC6,12,Positive
"2 weeks until our panel w/ @NVIDIA, @SDSU &amp; @CX3Marketing during @IQPCâ€™s Autonomous Cars event in Detroit, MI, 8/26 http://t.co/T4NAR5O7Cl",1,Positive
Straight out of Comptom isn't showing but Ian still drawing a crowd this morning @nvidia theatre #SIGGRAPH2015 http://t.co/XMry7uPWJ5,19,Positive
#Siggraph2015 day 2 exhibition has started! We are at the @nvidia booth #500 with @4N_PARIS http://t.co/xOOQ98FZZH,20,Excited
#Siggraph2015 day 2 exhibition has started! We are at the @nvidia booth #500 with @4N_PARIS http://t.co/xOOQ98FZZH,2,Positive
".@nvidia, @Windows, is there a timeframe for full #Optimus #win10 support?",3,Negative
"@nvidia @NVIDIAGeForce That's interesting NVIDIA, thanks for those Win10 drivers that aren't compatible with Win10! http://t.co/is4Scw1Dvd",87,Negative
"@nvidia @NVIDIAGeForce That's interesting NVIDIA, thanks for those Win10 drivers that aren't compatible with Win10! http://t.co/is4Scw1Dvd",53,Angry
"Booth 500, be there in 15 min to hear from @Nvidia on The Connected Future of Design Visualization! #SIGGRAPH2015 http://t.co/ICEObPPQp1",23,Excited
"Booth 500, be there in 15 min to hear from @Nvidia on The Connected Future of Design Visualization! #SIGGRAPH2015 http://t.co/ICEObPPQp1",2,Positive
@nvidia @3DS_FashionLab sure but WHY WOULD SOMEONE SPEND â‚¬150K????,28,Negative
Excited selfie at Siggraph2015 @nvidia #nvidia #nvidiacontest http://t.co/DXzbNXHvxs,51,Excited
Excited selfie at Siggraph2015 @nvidia #nvidia #nvidiacontest http://t.co/DXzbNXHvxs,12,Positive
"@nvidia @NVIDIA_UK @MSDTechBlog Ditch DVI - An Open Letter to Graphics Manufacturers is online!
http://t.co/7LybwFiop6",2,Positive
"@nvidia @NVIDIA_UK @MSDTechBlog Ditch DVI - An Open Letter to Graphics Manufacturers is online!
http://t.co/7LybwFiop6",11,Excited
@nvidia @NVIDIAGeForce are there plans for #Windows10 compatable upgrades toyour graphic cards soon ?,8,Negative
@nvidia @3DS_FashionLab I WANT IT ! :o,68,Positive
@nvidia @3DS_FashionLab I WANT IT ! :o,50,Excited
Standing room only for @autodesk talk @nvidia theatre #SIGGRAPH2015 http://t.co/xNW0aUmawg,55,Positive
Might be getting a PS4 soon. Not like I need one. PC Mustard Race. @Alienware @nvidia,49,Positive
Might be getting a PS4 soon. Not like I need one. PC Mustard Race. @Alienware @nvidia,27,Negative
@nvidia @3DS_FashionLab a moment of silence for all the fools who actually bought this,69,Negative
"@nvidia any updates on when the 3DTV play activations will be fixed? Been down for a while now, I'm trying to give you money ;)",62,Negative
